Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Allay,org.gradle.accessors.dm,LibrariesForLibs,14,0,39,39,417,39,0,0,1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,18
Allay,org.gradle.accessors.dm,LibrariesForLibs.ChromeinspectorLibraryAccessors,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,391
Allay,org.gradle.accessors.dm,LibrariesForLibs.JomlLibraryAccessors,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,407
Allay,org.gradle.accessors.dm,LibrariesForLibs.Log4jLibraryAccessors,1,0,0,0,18,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,433
Allay,org.gradle.accessors.dm,LibrariesForLibs.Log4jSlf4j2LibraryAccessors,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,457
Allay,org.gradle.accessors.dm,LibrariesForLibs.NettyLibraryAccessors,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,473
Allay,org.gradle.accessors.dm,LibrariesForLibs.OkaeriLibraryAccessors,1,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,499
Allay,org.gradle.accessors.dm,LibrariesForLibs.OkaeriConfigsLibraryAccessors,1,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,513
Allay,org.gradle.accessors.dm,LibrariesForLibs.OkaeriConfigsYamlLibraryAccessors,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,527
Allay,org.gradle.accessors.dm,LibrariesForLibs.ProfilerLibraryAccessors,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,543
Allay,org.gradle.accessors.dm,LibrariesForLibs.Slf4jLibraryAccessors,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,559
Allay,org.gradle.accessors.dm,LibrariesForLibs.VersionAccessors,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,575
Allay,org.gradle.accessors.dm,LibrariesForLibs.BundleAccessors,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,601
Allay,org.gradle.accessors.dm,LibrariesForLibs.PluginAccessors,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibs.java,636
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock,14,0,39,39,552,39,0,0,1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,18
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.ChromeinspectorLibraryAccessors,0,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,535
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.JomlLibraryAccessors,0,0,0,0,24,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,559
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.Log4jLibraryAccessors,1,0,0,0,25,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,597
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.Log4jSlf4j2LibraryAccessors,0,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,633
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.NettyLibraryAccessors,0,0,0,0,24,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,657
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.OkaeriLibraryAccessors,1,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,695
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.OkaeriConfigsLibraryAccessors,1,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,717
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.OkaeriConfigsYamlLibraryAccessors,0,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,739
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.ProfilerLibraryAccessors,0,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,763
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.Slf4jLibraryAccessors,0,0,0,0,16,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,787
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.VersionAccessors,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,811
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.BundleAccessors,0,0,0,0,24,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,837
Allay,org.gradle.accessors.dm,LibrariesForLibsInPluginsBlock.PluginAccessors,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\.gradle\8.8\dependencies-accessors\e76087b4250070e1ab7f3d41405c00f15e8b9fd2\sources\org\gradle\accessors\dm\LibrariesForLibsInPluginsBlock.java,884
Allay,org.allaymc.api,AllayAPI,10,1,10,8,112,17,0,0,0.2,3,32,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\AllayAPI.java,47
Allay,org.allaymc.api,ApiInstanceHolder,1,0,3,3,16,4,0,0,0.6666666666666666,33,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\ApiInstanceHolder.java,5
Allay,org.allaymc.api.block,BlockBehavior,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\BlockBehavior.java,6
Allay,org.allaymc.api.block.component,BlockComponent,0,0,0,0,6,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\BlockComponent.java,5
Allay,org.allaymc.api.block.component.common,BlockBaseComponent,0,0,21,0,152,38,1,0,-1.0,0,14,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\BlockBaseComponent.java,26
Allay,org.allaymc.api.block.component.common,BlockEntityHolderComponent,0,0,9,0,56,16,0,0,-1.0,1,3,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\BlockEntityHolderComponent.java,12
Allay,org.allaymc.api.block.component.common,BlockFallableBaseComponent,0,0,0,0,6,0,0,1,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\BlockFallableBaseComponent.java,3
Allay,org.allaymc.api.block.component.common,BlockLiquidComponent,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\BlockLiquidComponent.java,5
Allay,org.allaymc.api.block.component.common,BlockStateData,14,2,4,4,44,4,0,0,0.5,4,1,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\BlockStateData.java,17
Allay,org.allaymc.api.block.component.common,BlockStateDataComponent,0,0,1,0,7,1,0,0,-1.0,0,2,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\BlockStateDataComponent.java,6
Allay,org.allaymc.api.block.component.common,Coordinate,3,0,1,1,13,1,0,0,0.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\Coordinate.java,5
Allay,org.allaymc.api.block.component.common,CustomBlockComponent,0,0,0,0,6,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\common\CustomBlockComponent.java,5
Allay,org.allaymc.api.block.component.event,BlockOnInteractEvent,4,0,0,0,10,0,0,0,-1.0,4,2,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\event\BlockOnInteractEvent.java,11
Allay,org.allaymc.api.block.component.event,BlockOnNeighborUpdateEvent,3,0,0,0,9,0,0,0,-1.0,3,1,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\event\BlockOnNeighborUpdateEvent.java,9
Allay,org.allaymc.api.block.component.event,BlockOnPlaceEvent,3,0,0,0,9,0,0,0,-1.0,4,1,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\event\BlockOnPlaceEvent.java,10
Allay,org.allaymc.api.block.component.event,BlockOnReplaceEvent,3,0,0,0,9,0,0,0,-1.0,4,1,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\component\event\BlockOnReplaceEvent.java,10
Allay,org.allaymc.api.block.data,BlockFace,3,1,0,0,83,0,0,0,-1.0,22,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\data\BlockFace.java,15
Allay,org.allaymc.api.block.data,BlockFaceTest,0,0,1,0,18,1,0,0,-1.0,0,1,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-Server\src\test\java\org\allaymc\api\block\data\BlockFaceTest.java,8
Allay,org.allaymc.api.block.interfaces.amethystbud,BlockLargeAmethystBudBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\amethystbud\BlockLargeAmethystBudBehavior.java,5
Allay,org.allaymc.api.block.interfaces.amethystbud,BlockMediumAmethystBudBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\amethystbud\BlockMediumAmethystBudBehavior.java,5
Allay,org.allaymc.api.block.interfaces.amethystbud,BlockSmallAmethystBudBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\amethystbud\BlockSmallAmethystBudBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAcaciaPressurePlateBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAcaciaPressurePlateBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockActivatorRailBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockActivatorRailBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAirBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAirBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAlliumBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAlliumBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAllowBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAllowBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAmethystBlockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAmethystBlockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAmethystClusterBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAmethystClusterBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAncientDebrisBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAncientDebrisBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAndesiteBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAndesiteBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAnvilBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAnvilBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAzaleaBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAzaleaBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockAzureBluetBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockAzureBluetBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBambooBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBambooBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBambooBlockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBambooBlockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBambooMosaicBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBambooMosaicBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBambooPressurePlateBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBambooPressurePlateBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBarrelBehavior,0,0,0,0,5,0,0,0,-1.0,2,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBarrelBehavior.java,7
Allay,org.allaymc.api.block.interfaces,BlockBarrierBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBarrierBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBasaltBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBasaltBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBeaconBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBeaconBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBedBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBedBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBedrockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBedrockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBeehiveBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBeehiveBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBeeNestBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBeeNestBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBeetrootBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBeetrootBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBellBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBellBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBigDripleafBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBigDripleafBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBirchPressurePlateBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBirchPressurePlateBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBlackstoneBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBlackstoneBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBlastFurnaceBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBlastFurnaceBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBlueIceBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBlueIceBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBlueOrchidBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBlueOrchidBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBoneBlockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBoneBlockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBookshelfBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBookshelfBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBorderBlockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBorderBlockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBrewingStandBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBrewingStandBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBrickBlockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBrickBlockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBrownMushroomBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBrownMushroomBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBrownMushroomBlockBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBrownMushroomBlockBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBubbleColumnBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBubbleColumnBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockBuddingAmethystBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockBuddingAmethystBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCactusBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCactusBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCakeBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCakeBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCalciteBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCalciteBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCalibratedSculkSensorBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCalibratedSculkSensorBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCameraBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCameraBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCampfireBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCampfireBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCarrotsBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCarrotsBehavior.java,5
Allay,org.allaymc.api.block.interfaces,BlockCartographyTableBehavior,0,0,0,0,5,0,0,0,-1.0,1,0,C:\Users\Travi\CSCI3130\assignment3\Allay\Allay-API\src\main\java\org\allaymc\api\block\interfaces\BlockCartographyTableBehavior.java,5
